id,recipeName,mealType,dietaryType,weightGoal,calories,protein,carbs,fat,fiber,sodium,cholesterol,preparationTime,serves,semantic_text,restrictions_str,ingredients_str,instructions_str,mealImageURL
68395eeaa1f9120d4641a64c,Beef & Carrot Stew with Minimal Oil,dinner,desi,weight_loss,280.0,22.0,10.0,16.0,3.0,400.0,70.0,1,2,Beef & Carrot Stew with Minimal Oil Beef & Carrot Stew with Minimal Oil Beef & Carrot Stew with Minimal Oil Beef Carrots Onion Garlic Ginger Whole Spices Salt Oil Water desi,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_carb,dairy_free","Beef (200g (lean, cubed)); Carrots (1 cup (120g, sliced)); Onion (1 medium (100g, chopped)); Garlic (1 tbsp (15g, minced)); Ginger (1 tbsp (10g, grated)); Whole Spices (1 tsp (2g, assumed mix of cumin seeds, cloves, and cardamom for calculation)); Salt (To taste (assumed 1/2 tsp, 1.5g, not listed but implied)); Oil (As needed (assumed 1 tbsp, 14g, for cooking, not listed but implied)); Water (As needed (assumed 1 cup, 240ml, for cooking))","Step 1: Brown the Beef : | Heat a non-stick pot with minimal oil, then add the beef cubes and brown them on all sides. Once browned, remove the beef and set it aside. | Step 2: Sauté Aromatics : | In the same pot, add chopped onions, minced garlic, and grated ginger. Sauté them until softened and fragrant. | Step 3: Add Beef Back to Pot : | Return the browned beef cubes to the pot and stir to combine with the softened aromatics. | Step 4: Add Carrots and Whole Spices : | Add chopped carrots and whole spices (such as cinnamon, cloves, and bay leaves) to the pot for extra flavor. | Step 5: Pour in Water : | Add enough water to the pot to cover the beef and vegetables, ensuring a rich broth. | Step 6: Season the Dish : | Add salt and any additional spices or seasoning to taste, stirring well to distribute the flavors. | Step 7: Simmer Until Tender : | Cover the pot and let the mixture simmer on low heat for about 1.5 hours or until the beef is tender and the flavors have melded together. | Step 8: Serve and Enjoy : | Once the beef is tender, remove from heat, discard the whole spices, and serve hot with rice or bread.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169374/recipe_uploads/a8u0giz6ynza1jo2thnm.jpg
68395ebfa1f9120d4641a4a2,Cheesy Cauliflower Steak,dinner,keto,weight_gain,475.0,22.0,10.0,40.0,3.0,360.0,70.0,50,1,Cheesy Cauliflower Steak Cheesy Cauliflower Steak Cheesy Cauliflower Steak Cauliflower Cheddar cheese Heavy cream Paprika Olive oil Salt & pepper keto,"gluten_free,nut_free,egg_free,low_carb,low_sugar",Cauliflower (150g); Cheddar cheese (50g); Heavy cream (30ml); Paprika (¼ tsp); Olive oil (1 tsp); Salt & pepper (to taste),"Step 1: Prep Cauliflower | Use 150g of cauliflower as the base. | Step 2: Prepare Cheddar cheese | Chop or measure 50g of cheddar cheese. | Step 3: Combine Ingredients | Mix the prepared ingredients in a bowl. | Step 4: Add Heavy cream | Incorporate 30ml of heavy cream for flavor. | Step 5: Season | Add salt, pepper, or additional spices as needed. | Step 6: Set Aside | Chill or let the mixture rest for a few minutes if needed. | Step 7: Final Mix | Stir everything together to ensure even coating. | Step 8: Serve | Plate and enjoy your freshly prepared meal.", https://res.cloudinary.com/duegxp0u0/image/upload/v1748523935/yhjuvmvyb1767ztoou0e.jpg
68395eeaa1f9120d4641a62e,"Grilled Chicken Wings (Spiced, No Oil, Lemon Drizzle)",dinner,desi,weight_loss,280.0,22.0,4.0,20.0,1.0,400.0,90.0,30,3,"Grilled Chicken Wings (Spiced, No Oil, Lemon Drizzle) Grilled Chicken Wings (Spiced, No Oil, Lemon Drizzle) Grilled Chicken Wings (Spiced, No Oil, Lemon Drizzle) Chicken Wings Paprika Garlic Powder Cumin Black Pepper Lemon Juice Salt Oil desi","gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_carb","Chicken Wings (6 pieces (300g, about 50g each)); Paprika (1 tsp (2g)); Garlic Powder (1 tsp (3g)); Cumin (1 tsp (2g)); Black Pepper (1/2 tsp (1g)); Lemon Juice (2 tbsp (30ml)); Salt (To taste (assumed 1/2 tsp, 1.5g, not listed but implied)); Oil (As needed (assumed 1 tsp, 5g, for grilling, not listed but implied))","Step 1: Marinate chicken wings: | Marinate the chicken wings with spices (paprika, garlic powder, black pepper, cumin) and lemon juice. Mix well and let them sit for 30 minutes. | Step 2: Preheat the grill: | Preheat the grill to medium heat, ensuring it's properly heated for cooking. | Step 3: Grill the chicken wings: | Place the marinated chicken wings on the grill and cook for about 20 minutes, turning occasionally, until they are crispy and fully cooked. | Step 4: Check doneness: | Ensure the internal temperature of the chicken wings reaches 165°F (74°C) for safe consumption. | Step 5: Drizzle with lemon juice: | Once cooked, drizzle the wings with fresh lemon juice for extra flavor. | Step 6: Let the wings rest: | Allow the wings to rest for a few minutes before serving to maintain juiciness. | Step 7: Garnish with fresh herbs: | Garnish with freshly chopped herbs like parsley or cilantro for added color and flavor. | Step 8: Serve hot: | Serve the hot grilled chicken wings with your choice of dipping sauces or sides.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169306/recipe_uploads/h96dwptnzcuhjlhmzse5.jpg
68395ec7a1f9120d4641a4c1,Lentil & Walnut Burgers,breakfast,vegetarian,weight_gain,500.0,30.0,40.0,28.0,10.0,450.0,45.0,45,2,Lentil & Walnut Burgers Lentil & Walnut Burgers Lentil & Walnut Burgers Lentils Walnuts Oats Egg Olive oil Cumin Salt vegetarian,"lactose_free,low_sugar,dairy_free",Lentils (250g); Walnuts (80g); Oats (50g); Egg (1); Olive oil (1 tsp); Cumin (1 tsp); Salt (1/2 tsp),"Step 1: Preheat Oven | Preheat the oven to 180°C and line a baking sheet with parchment paper. | Step 2: Cook Lentils | Rinse 250g lentils, cook in 600ml water for 20–25 minutes until tender, then drain and cool slightly. | Step 3: Prepare Walnuts | Roughly chop 80g walnuts to add texture to the patties. | Step 4: Blend Mixture | In a food processor, blend cooked lentils, walnuts, 50g oats, 1 egg, 1 tsp cumin, and 1/2 tsp salt until a thick paste forms. | Step 5: Form Patties | Scoop the mixture and shape into 4–6 patties, about 1/2 inch thick, and place on the baking sheet. | Step 6: Brush with Oil | Lightly brush both sides of each patty with 1 tsp olive oil for a golden crust. | Step 7: Bake Patties | Bake for 20 minutes, flipping halfway, until firm and lightly browned. | Step 8: Serve | Serve warm on buns with lettuce and tomato, or alongside a salad for a hearty dinner.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748525266/tzx5ggkvrmhbvbtlfp7l.jpg
68395ef0a1f9120d4641a733,Daal Makhni with Zeera Rice,lunch,desi,weight_gain,630.0,15.0,70.0,20.0,10.0,1090.0,30.0,65,5,Daal Makhni with Zeera Rice Daal Makhni with Zeera Rice Daal Makhni with Zeera Rice Black lentils Red kidney beans Basmati rice Onion Tomato Ginger garlic paste Butter Fresh cream Whole spices Cumin seeds Salt Oil Water Red chili powder Coriander leaves Garam masala Water desi,"nut_free,egg_free,low_sugar","Black lentils (1 cup); Red kidney beans (½ cup); Basmati rice (2 cups); Onion (1, chopped); Tomato (1, chopped); Ginger garlic paste (1 tbsp); Butter (3 tbsp); Fresh cream (¼ cup); Whole spices (1 tbsp); Cumin seeds (1 tsp); Salt (1 tsp); Oil (1 tbsp); Water (as needed); Red chili powder (½ tsp); Coriander leaves (2 tbsp, chopped); Garam masala (½ tsp); Water (4 cups (for rice))","Step 1: Gather Ingredients: Collect 2 tbsp butter, 1 sliced onion, 1 tsp cumin seeds, 1 tsp whole spices (cloves, cardamom), 2 chopped tomatoes, 1 tbsp ginger-garlic paste, 1 cup black lentils (urad dal, soaked), 4 cups water, 1 tsp salt, ¼ cup cream, 2 cups basmati rice, and 1 tsp cumin seeds (for rice). | Step 2: Heat Butter: Melt 2 tbsp butter in a pot over medium heat for 1-2 minutes. | Step 3: Fry Base: Add 1 sliced onion, 1 tsp cumin seeds, and 1 tsp whole spices, frying for 5-7 minutes until onions are golden. | Step 4: Cook Lentils: Stir in 2 chopped tomatoes, 1 tbsp ginger-garlic paste, and 1 cup soaked black lentils with 4 cups water and 1 tsp salt, cooking for 30-40 minutes until soft. | Step 5: Add Cream: Mix in ¼ cup cream and simmer for 10 minutes until the daal becomes thick and creamy. | Step 6: Cook Jeera Rice: In a separate pot, heat 1 tsp butter, add 1 tsp cumin seeds, toast for 30 seconds, then add 2 cups basmati rice and 4 cups water, cooking for 10-12 minutes until fluffy. | Step 7: Serve Hot: Plate the daal makhni and serve hot with jeera rice.",https://res.cloudinary.com/duegxp0u0/image/upload/v1746744854/w7hfenbpm6yzxa1vyygp.jpg
68395eeaa1f9120d4641a63e,Fish Qeema (Minced Fish Stir-Fry with Spices),dinner,desi,weight_loss,180.0,20.0,4.0,10.0,1.0,400.0,50.0,30,1,"Fish Qeema (Minced Fish Stir-Fry with Spices) Fish Qeema (Minced Fish Stir-Fry with Spices) Fish Qeema (Minced Fish Stir-Fry with Spices) Minced Fish (Tilapia or Cod, assumed tilapia for calculation) Onion Garlic Ginger Turmeric Cumin Coriander Chili Powder Salt Oil desi","gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_carb,dairy_free","Minced Fish (Tilapia or Cod, assumed tilapia for calculation) (200g); Onion (1 small (70g, finely chopped)); Garlic (1 tbsp (15g, minced)); Ginger (1 tbsp (10g, grated)); Turmeric (1/2 tsp (1g)); Cumin (1/2 tsp (1g)); Coriander (1/2 tsp (1g)); Chili Powder (1/2 tsp (1g)); Salt (To taste (assumed 1/2 tsp, 1.5g, not listed but implied)); Oil (As needed (assumed 1 tbsp, 14g, for cooking, not listed but implied))","Step 1: Heat the pan: | Heat a non-stick pan over medium heat and add a little oil. Once the oil is hot, sauté chopped ginger, garlic, and onions until they turn golden brown. | Step 2: Cook the minced fish: | Add the minced fish (such as tilapia or cod) to the pan and cook, stirring occasionally, until the fish turns opaque and is cooked through. | Step 3: Add spices: | Once the fish is cooked, add turmeric, cumin, coriander, and chili powder to the pan. Stir well to coat the fish with the spices. | Step 4: Stir-fry the mixture: | Continue stir-frying the fish and spices for a few minutes until the flavors meld together and the spices are fully incorporated. | Step 5: Adjust seasoning: | Taste the dish and adjust the seasoning with salt or additional spices as needed. | Step 6: Serve with vegetables: | Once the fish is fully cooked and the spices are well combined, remove the pan from the heat. | Step 7: Prepare accompaniments: | While the fish is cooking, prepare a side of vegetables or salad to serve with the dish. | Step 8: Enjoy the meal: | Serve the stir-fried fish with a side of vegetables or salad, and enjoy a flavorful, healthy meal.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169346/recipe_uploads/cghxhfyzgxjtyazcek0l.jpg
68395ef0a1f9120d4641a76a,Tandoori Chicken Cheese Naan,breakfast,desi,weight_gain,480.0,25.0,40.0,20.0,5.0,1090.0,60.0,45,1,Tandoori Chicken Cheese Naan Tandoori Chicken Cheese Naan Tandoori Chicken Cheese Naan Chicken Tandoori masala Cheese Naan Yogurt Onion Coriander leaves Whole wheat flour Oil desi,"nut_free,egg_free,low_sugar","Chicken (150g); Tandoori masala (1 tbsp); Cheese (1/2 cup); Naan (1); Yogurt (1 tbsp); Onion (1 small, chopped); Coriander leaves (1 tbsp, chopped); Whole wheat flour (½ cup (for naan)); Oil (1 tbsp)","Step 1: Gather Ingredients: Collect 150g chicken (boneless, cubed), 2 tbsp yogurt, 1 tbsp tandoori masala, 1 tsp ginger-garlic paste, 1 tsp salt, 1 tbsp oil, 2 cups all-purpose flour, 1 tsp yeast, ½ cup water, 1 cup shredded cheese (mozzarella or cheddar), and 1 tbsp ghee. | Step 2: Marinate Chicken: Mix 2 tbsp yogurt, 1 tbsp tandoori masala, 1 tsp ginger-garlic paste, and 1 tsp salt; coat 150g chicken cubes and marinate for 1-2 hours. | Step 3: Cook Chicken: Heat 1 tbsp oil in a pan or grill over medium heat, cook the marinated chicken for 5-7 minutes until tender and charred, then chop finely. | Step 4: Prepare Naan Dough: Mix 2 cups all-purpose flour with 1 tsp yeast, ½ cup water, and a pinch of salt, knead into a soft dough, and rest for 1 hour. | Step 5: Stuff Naan: Divide dough into 4-6 balls, roll each into a 3-inch circle, place 1-2 tbsp cooked chicken and a sprinkle of cheese (1 cup total) in the center, pinch edges to seal, and flatten gently. | Step 6: Roll Naan: Roll each stuffed ball into a 6-7 inch oval, ensuring the filling stays inside. | Step 7: Toast and Serve: Heat a tawa or oven to 250°C, toast each naan for 2-3 minutes per side until golden and the cheese melts, brush with 1 tbsp ghee, and serve hot.",https://res.cloudinary.com/duegxp0u0/image/upload/v1746813070/f5rfefqzol5zqjtrtncy.jpg
68395eeaa1f9120d4641a61e,Pear & Curd Bowl,breakfast,desi,weight_loss,220.0,8.0,24.0,10.0,6.0,60.0,5.0,10,2,Pear & Curd Bowl Pear & Curd Bowl Pear & Curd Bowl Pear Curd Almonds Flaxseeds desi,"gluten_free,egg_free,low_sodium,low_sugar,low_cholesterol","Pear (1 (150g, chopped)); Curd (1/2 cup (120g)); Almonds (1 tbsp (10g, chopped)); Flaxseeds (1 tsp (4g))",Step 1: Chop the Pear : | Wash and chop 1 pear into small bite-sized pieces. | Step 2: Prepare Curd : | Whisk 1/2 cup curd in a bowl until smooth and creamy. | Step 3: Mix Pear with Curd : | Add the chopped pear into the curd and mix gently. | Step 4: Crush Almonds : | Coarsely crush 1 tbsp almonds using a mortar and pestle or knife. | Step 5: Add Almonds : | Sprinkle the crushed almonds over the pear-curd mixture. | Step 6: Add Flaxseeds : | Sprinkle a small spoonful of flaxseeds for added nutrition and crunch. | Step 7: Chill (Optional) : | Refrigerate the mixture for 10–15 minutes if you prefer it chilled. | Step 8: Serve Fresh : | Serve the pear curd bowl immediately as a refreshing and healthy snack or breakfast.,https://res.cloudinary.com/duegxp0u0/image/upload/v1745169064/recipe_uploads/go9cgsrk8ermigis1ktv.jpg
68395eeaa1f9120d4641a6eb,Spinach & Sweet Potato Chaat,snack,desi,weight_loss,120.0,3.0,22.0,2.0,4.0,200.0,5.0,10,2,Spinach & Sweet Potato Chaat Spinach & Sweet Potato Chaat Spinach & Sweet Potato Chaat Sweet Potatoes Spinach Yogurt Tamarind Chutney Cumin Powder Chili Powder Salt Fresh Coriander desi,"gluten_free,nut_free,egg_free,low_sodium,low_sugar","Sweet Potatoes (2 small (200g, boiled and cubed)); Spinach (1 cup (60g, chopped, lightly steamed or raw)); Yogurt (1 tbsp (15g)); Tamarind Chutney (1 tbsp (15g)); Cumin Powder (1/2 tsp (1g)); Chili Powder (1/4 tsp (0.5g)); Salt (To taste (assumed 1/4 tsp, 0.75g)); Fresh Coriander (For garnish (assumed 1 tbsp, 3g, chopped))","Step 1: Cook Sweet Potatoes: | Boil 2 small sweet potatoes until soft. Peel and cut them into cubes. | Step 2: Sauté Spinach: | Heat 1 tsp oil in a pan, add 1 cup fresh spinach, and cook until wilted. | Step 3: Prepare Chaat Dressing: | In a small bowl, mix 1 tbsp yogurt, 1 tsp tamarind chutney, 1/2 tsp cumin powder, 1/4 tsp chili powder, and salt to taste. | Step 4: Combine Ingredients: | In a mixing bowl, combine the boiled sweet potatoes, sautéed spinach, and the chaat dressing. | Step 5: Garnish: | Sprinkle fresh coriander leaves on top of the mixture. | Step 6: Adjust Seasoning: | Taste and adjust salt, chili powder, or tamarind chutney according to preference. | Step 7: Chill or Serve at Room Temperature: | Allow the chaat to chill in the refrigerator for 10-15 minutes or serve immediately at room temperature. | Step 8: Enjoy: | Serve as a refreshing, healthy snack or light meal!",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169586/recipe_uploads/tfk6np4rom63pqfaniyh.jpg
68395ecea1f9120d4641a4eb,Spicy Tuna Lettuce Wraps,lunch,non_vegetarian,weight_loss,280.0,30.0,8.0,12.0,2.0,450.0,35.0,15,1,Spicy Tuna Lettuce Wraps Spicy Tuna Lettuce Wraps Spicy Tuna Lettuce Wraps Tuna Lettuce Greek yogurt Chili flakes Cucumber Salt Cilantro Lemon juice non_vegetarian,"gluten_free,nut_free,egg_free,low_carb,low_sodium,low_sugar,low_cholesterol",Tuna (120g); Lettuce (4 leaves); Greek yogurt (2 tbsp); Chili flakes (1/2 tsp); Cucumber (50g); Salt (1 pinch); Cilantro (1 tsp (optional)); Lemon juice (1 tsp (optional)),"Step 1: Prepare Tuna | Drain 120g canned tuna (in water) and place in a mixing bowl. | Step 2: Make Dressing | In a small bowl, combine 2 tbsp Greek yogurt, 1/2 tsp chili flakes, and a pinch of salt. | Step 3: Mix Tuna Filling | Add the yogurt mixture to the tuna, stirring until well combined. | Step 4: Add Vegetables | Finely dice 50g cucumber and add to the tuna mixture for extra crunch. | Step 5: Prepare Lettuce | Wash 4 large lettuce leaves (e.g., romaine or butter lettuce) and pat dry carefully. | Step 6: Spoon Filling | Divide the tuna mixture evenly, spooning about 2 tbsp into the center of each lettuce leaf. | Step 7: Optional Garnish | Sprinkle 1 tsp chopped cilantro or a squeeze of lemon juice over the filling for freshness, if desired. | Step 8: Serve | Fold or roll the lettuce leaves around the filling and serve immediately as a light snack.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524757/skuix4mqaeexillya4qd.jpg
68395ecea1f9120d4641a531,Egg and Beef Breakfast Hash,breakfast,non_vegetarian,weight_loss,420.0,36.0,30.0,22.0,4.0,550.0,260.0,30,2,Egg and Beef Breakfast Hash Egg and Beef Breakfast Hash Egg and Beef Breakfast Hash Ground beef Potatoes Eggs Paprika Olive oil Salt Black pepper Parsley non_vegetarian,"nut_free,lactose_free,low_sugar,dairy_free",Ground beef (200g); Potatoes (200g); Eggs (3); Paprika (1 tsp); Olive oil (1 tbsp); Salt (¼ tsp); Black pepper (¼ tsp); Parsley (1 tsp (optional)),"Step 1: Prepare Potatoes | Peel and dice 200g potatoes into ½-inch cubes, rinse, and pat dry. | Step 2: Cook Potatoes | Heat 1 tbsp olive oil in a large skillet over medium heat, add potatoes, and cook for 10–12 minutes, stirring occasionally, until golden and tender. | Step 3: Cook Beef | Add 200g ground beef to the skillet, breaking it apart, and cook for 4–5 minutes until browned. | Step 4: Season Hash | Sprinkle 1 tsp paprika, ¼ tsp salt, and ¼ tsp black pepper over the beef and potatoes, stirring to combine. | Step 5: Prepare Eggs | Crack 3 eggs into a bowl, whisk with a pinch of salt until smooth. | Step 6: Cook Eggs | Push beef and potatoes to one side of the skillet, pour eggs into the empty side, and scramble for 2–3 minutes until just set. | Step 7: Combine Hash | Mix eggs with beef and potatoes, cooking for 1 minute to blend flavors. | Step 8: Serve | Spoon hash onto plates, garnish with 1 tsp chopped parsley, and serve hot as a hearty breakfast.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524629/ecvdxbfioz1vtknhzemc.jpg
